Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,Other ID,Integration,Owned By,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status
3178087,Report,report,,,,epic,,,"Nov 29, 2016",,,,Allow  to view the specific report,https://www.pivotaltracker.com/epic/show/3178087,,,,,,,,,,,,,,,,,
3157977,User authorization and authentication needed  for security purpose ,login and user authentication,,,,epic,,,"Nov 19, 2016",,,,All user for this system should be verified as a real user before using the system,https://www.pivotaltracker.com/epic/show/3157977,,,,,,,,,,,,,,,,,
3157879,bus schedule,bus schedule,,,,epic,,,"Nov 19, 2016",,,,User able to maintain the bus schedule ,https://www.pivotaltracker.com/epic/show/3157879,,,,,,,,,,,,,,,,,
3157809,Ticket Selling,ticket selling,,,,epic,,,"Nov 18, 2016",,,,admin can help customer purchase their ticket through this module,https://www.pivotaltracker.com/epic/show/3157809,,,,,,,,,,,,,,,,,
3155611,Route Maintenance,route maintenance,,,,epic,,,"Nov 18, 2016",,,,User able to maintain route details,https://www.pivotaltracker.com/epic/show/3155611,,,,,,,,,,,,,,,,,
3152731,Staff Maintenance,staff maintenance,,,,epic,,,"Nov 17, 2016",,,,Admin can maintain staffs record and data through this module,https://www.pivotaltracker.com/epic/show/3152731,,,,,,,,,,,,,,,,,
134607805,User can view the bus schedule,bus schedule,1,"Nov 10, 2016","Nov 30, 2016",feature,2,accepted,"Nov 18, 2016","Nov 17, 2016",,Wong Jun Xiang,Allow user to view the bus schedule by using table for user to view where they allow to navigate the table,https://www.pivotaltracker.com/story/show/134607805,,,Wong Jun Xiang,Allow to user to scroll ,completed
134611543,User able add new schedule for bus schedule,bus schedule,1,"Nov 10, 2016","Nov 30, 2016",feature,2,accepted,"Nov 18, 2016","Nov 17, 2016",,Wong Jun Xiang,Allow to add new bus schedule to the table which allow user to view,https://www.pivotaltracker.com/story/show/134611543,,,Wong Jun Xiang,Able to select Bus id,completed,Able to select Route id,completed,Able to select Driver id,completed,Able to insert seat number,completed,Able to select the date from calendar,completed,Able to insert time,completed
134636745,design database for the system,login and user authentication,1,"Nov 10, 2016","Nov 30, 2016",feature,3,accepted,"Nov 19, 2016","Nov 20, 2016",,Yang Zheng,creating the table for each module of the system,https://www.pivotaltracker.com/story/show/134636745,,,Yang Zheng,design staff maintenance table,completed,design bus schedule table,completed,design ticket selling table ,completed,design route maintenance table,completed,design admin table,completed,design bus table,completed,design payment table,completed
134585215,User able to add route record,route maintenance,1,"Nov 10, 2016","Nov 30, 2016",feature,2,accepted,"Nov 18, 2016","Nov 20, 2016",,Tan Sze Hui,allow admin staff to add new route so that customer have choice to choose.,https://www.pivotaltracker.com/story/show/134585215,,,Tan Sze Hui,Able to click insert button and prompt to the add route interface,completed,Able to auto generate route id,completed,Able to select station departure,completed,Able to select station end,completed,Able to insert bus fare,completed,Able to add data to database,completed,Able to clear all data by clicking reset button,completed
135221201,Name field format,staff maintenance,1,"Nov 10, 2016","Nov 30, 2016",bug,,accepted,"Nov 30, 2016","Nov 24, 2016",,DiongHS,name field should be alphabetic only.,https://www.pivotaltracker.com/story/show/135221201,,,DiongHS,cannot be number,completed,cannot be symbol,completed,must be more than 3 characters,completed
134608529,User able to update the selected table bus schedule,bus schedule,1,"Nov 10, 2016","Nov 30, 2016",feature,3,accepted,"Nov 18, 2016","Nov 24, 2016",,Wong Jun Xiang,Allow to double click on selected table to update the bus schedule,https://www.pivotaltracker.com/story/show/134608529,,,Wong Jun Xiang,After double click a new interface will prompt,completed,Able to update the Bus Id,completed,Able to update the Route Id,completed,Able to update the Driver Id,completed,Able to update the Seat Number,completed,Able to update the Date and Time,completed,Restricted the update Date and Time after the current date,completed
135197545,Unable to have empty field in seat number while selecting other field and button,bus schedule,1,"Nov 10, 2016","Nov 30, 2016",bug,,accepted,"Nov 29, 2016","Nov 27, 2016",,Wong Jun Xiang,Prompt system error message when selecting other field or button,https://www.pivotaltracker.com/story/show/135197545,,,Wong Jun Xiang,Set 0 seat number as default,completed
134631651,User able to select a trip from calendar,ticket selling,1,"Nov 10, 2016","Nov 30, 2016",feature,2,accepted,"Nov 18, 2016","Nov 27, 2016",,sam_yschai,Allow user to select their trip date in calendar and the calendar display the list of bus schedule for the day.,https://www.pivotaltracker.com/story/show/134631651,,,sam_yschai
